id_reserva;id_unidade;id_tipo_quarto;id_cliente;id_canal;data_checkin;data_checkout;qtd_diarias;num_hospedes;avaliacao_hospede;status_reserva;forma_pagamento
1523;2;5;133;1.0;2024-03-13;2024-03-19;6;3;6.0;confirmada;Cartão de Crédito
1524;6;5;222;1.0;2024-06-09;2024-06-12;3;1;7.0;confirmada;Dinheiro
1525;10;3;10;3.0;2023-07-02;2023-07-03;1;3;7.0;confirmada;Dinheiro
1526;7;1;115;2.0;2023-06-21;2023-06-26;5;1;7.0;confirmada;Cartão de Crédito
1527;10;2;71;3.0;2023-12-14;2023-12-16;2;1;9.0;confirmada;Cartão de Débito
1528;11;1;233;4.0;2024-08-26;2024-08-31;5;1;10.0;confirmada;Transferência
1529;3;2;255;4.0;2024-01-15;2024-01-17;2;1;1.0;confirmada;Transferência
1530;6;2;287;1.0;2024-12-25;2024-12-29;4;2;7.0;confirmada;Transferência
1531;9;2;253;2.0;2023-05-08;2023-05-10;2;1;10.0;confirmada;Cartão de Crédito
1532;5;1;190;3.0;2024-06-15;2024-06-17;2;2;2.0;confirmada;Dinheiro
1533;10;2;274;;2023-09-02;2023-09-07;5;2;8.0;confirmada;Dinheiro
1534;9;1;237;1.0;2023-01-31;2023-02-01;1;2;10.0;concluída;Transferência
1535;2;1;78;1.0;2024-04-13;2024-04-14;1;2;6.0;Confirmada;Dinheiro
1536;4;2;11;2.0;2024-05-05;2024-05-07;2;1;7.0;confirmada;Cartão de Débito
1537;10;2;183;1.0;2024-03-06;2024-03-08;2;2;6.0;cancelada;Transferência
1538;12;1;31;3.0;2024-04-23;2024-04-26;3;2;0.0;confirmada;Cartão de Débito
1539;3;2;119;2.0;2024-01-15;2024-01-17;2;1;2.0;confirmada;Dinheiro
1540;10;1;216;2.0;2024-07-07;2024-07-12;5;2;8.0;confirmada;CC
1541;2;2;252;3.0;2024-01-28;2024-02-01;4;2;;confirmada;Cartão de Débito
1542;9;3;9;3.0;2023-08-06;2023-08-07;1;3;10.0;no-show;Cartão de Débito
1543;8;4;214;2.0;2024-08-04;2024-08-05;1;1;6.0;confirmada;PIX
1544;10;5;34;2.0;2023-08-17;2023-08-18;1;3;7.0;confirmada;Dinheiro
1545;5;3;119;2.0;2023-03-27;2023-03-28;1;3;3.0;confirmada;Cartão de Crédito
1546;9;1;57;4.0;2023-01-03;2023-01-04;1;2;8.0;cancelada;Transferência
1547;4;4;144;1.0;2023-05-10;2023-05-13;3;4;6.0;confirmada;Dinheiro
1548;3;1;195;;2023-09-26;2023-09-29;3;1;;no-show;Cartão de Débito
1549;4;4;186;4.0;2024-10-15;2024-10-20;5;1;;confirmada;Dinheiro
1550;5;1;38;1.0;2024-06-15;2024-06-17;2;2;3.0;confirmada;PIX
1551;11;2;20;;2023-10-12;2023-10-16;4;1;10.0;confirmada;Cartão de Crédito
1552;4;1;234;3.0;2023-01-04;2023-01-05;1;2;7.0;Confirmada;PIX
1553;10;2;230;2.0;2024-01-25;2024-01-26;1;1;7.0;confirmada;PIX
1554;9;1;218;4.0;2023-03-25;2023-03-29;4;2;8.0;concluída;Cartão de Débito
1555;9;3;180;4.0;2023-01-31;2023-02-01;1;1;7.0;confirmada;Cartão de Crédito
1556;2;3;257;2.0;2024-09-30;2024-10-02;2;2;7.0;confirmada;Cartão de Débito
1557;10;1;281;2.0;2023-09-09;2023-09-11;2;2;6.0;cancelada;Cartão de Crédito
1558;7;4;262;1.0;2023-11-29;2023-12-06;7;4;8.0;confirmada;PIX
1559;11;3;156;1.0;2024-10-20;2024-10-21;1;1;9.0;confirmada;Transferência
1560;12;3;101;2.0;2023-08-05;2023-08-11;6;3;7.0;confirmada;Cartão de Débito
1561;1;1;103;3.0;2024-04-08;2024-04-15;7;2;10.0;no-show;Cartão de Débito
1562;12;1;59;;2024-08-15;2024-08-16;1;1;8.0;confirmada;Transferência
1563;1;1;46;1.0;2024-12-13;2024-12-19;6;1;9.0;cancelada;Transferência
1564;8;2;79;1.0;2024-01-28;2024-02-02;5;2;;confirmada;Cartão de Crédito
1565;12;3;178;1.0;2023-05-15;2023-05-22;7;3;9.0;confirmada;PIX
1566;1;4;129;1.0;2024-04-19;2024-04-25;6;2;;cancelada;Cartão de Débito
1567;4;2;69;1.0;2023-10-31;2023-11-06;6;1;;confirmada;PIX
1568;6;2;78;2.0;2024-09-02;2024-09-09;7;2;9.0;cancelada;Transferência
1569;10;2;156;3.0;2024-10-24;2024-10-29;5;2;6.0;confirmada;Cartão de Débito
1570;9;3;192;4.0;2023-04-18;2023-04-22;4;2;;no-show;Cartão de Débito
1571;1;4;276;1.0;2024-11-24;2024-12-01;7;1;10.0;confirmada;Dinheiro
1572;8;4;28;1.0;2024-10-10;2024-10-12;2;3;;confirmada;Cartão de Débito
1573;3;1;93;2.0;2024-01-15;2024-01-17;2;2;2.0;confirmada;Cartão de Crédito
1574;11;5;179;4.0;2024-04-14;2024-04-20;6;1;7.0;confirmada;Cartão de Crédito
1575;10;3;110;4.0;2024-12-07;2024-12-12;5;1;;confirmada;Cartão de Débito
1576;10;1;135;2.0;2024-01-02;2024-01-07;5;2;9.0;conf.;Cartão de Crédito
1577;4;4;187;4.0;2024-01-12;2024-01-14;2;1;10.0;confirmada;PIX
1578;3;2;188;3.0;2023-07-15;2023-07-17;2;1;1.0;confirmada;Transferência
1579;5;1;51;4.0;2023-10-15;2023-10-17;2;2;3.0;confirmada;Transferência
1580;12;4;204;1.0;2024-04-13;2024-04-17;4;2;6.0;confirmada;Transferência
1581;10;3;280;2.0;2024-03-12;2024-03-16;0;3;10.0;concluída;Transferência
1582;12;4;123;3.0;2023-01-21;2023-01-23;2;4;9.0;confirmada;PIX
1583;5;2;237;2.0;2024-06-15;2024-06-17;2;1;3.0;confirmada;Cartão de Crédito
1584;10;4;215;1.0;2023-03-31;2023-04-06;6;3;10.0;confirmada;Transferência
1585;2;3;24;1.0;2023-12-30;2024-01-02;3;1;;confirmada;Dinheiro
1586;5;1;208;1.0;2024-11-22;2024-11-24;2;1;1.0;confirmada;Cartão de Crédito
1587;10;2;243;1.0;2024-04-07;2024-04-10;3;2;7.0;confirmada;Dinheiro
1588;7;2;129;1.0;2023-05-17;2023-05-24;7;2;10.0;no-show;Cartão de Débito
1589;7;3;243;2.0;2024-04-10;2024-04-16;6;2;;confirmada;Cartão de Crédito
1590;11;3;76;2.0;2024-02-16;2024-02-20;4;3;;confirmada;dinheiro
1591;8;1;143;4.0;2023-01-02;2023-01-03;1;2;7.0;confirmada;Cartão de Crédito
1592;12;4;234;1.0;2024-01-02;2024-01-05;3;4;9.0;confirmada;Dinheiro
1593;10;5;231;1.0;2024-12-04;2024-12-09;5;2;10.0;confirmada;Transferência
1594;4;2;40;2.0;2024-03-25;2024-03-27;2;1;7.0;confirmada;Cartão de Crédito
1595;2;3;245;1.0;2023-07-09;2023-07-10;1;3;;confirmada;Cartão de Débito
1596;12;3;54;3.0;2024-04-27;2024-05-04;7;1;;confirmada;Transferência
1597;8;5;209;1.0;2023-03-17;2023-03-19;2;2;10.0;confirmada;Cartão de Débito
1598;1;4;21;2.0;2024-07-28;2024-08-04;7;1;9.0;confirmada;Cartão de Débito
1599;1;4;283;2.0;2023-10-08;2023-10-11;3;1;7.0;Confirmada;Dinheiro
1600;3;1;137;2.0;2024-10-13;2024-10-14;1;1;2.0;confirmada;Cartão de Crédito
1601;4;1;209;1.0;2023-08-23;2023-08-24;1;1;9.0;confirmada;Dinheiro
1602;5;2;143;4.0;2023-05-01;2023-05-02;1;2;3.0;confirmada;Cartão de Débito
1603;1;4;128;3.0;2023-01-13;2023-01-19;6;2;8.0;confirmada;Dinheiro
1604;4;3;237;4.0;2023-09-06;2023-09-11;5;3;8.0;confirmada;Cartão de Crédito
1605;2;3;179;3.0;2024-09-08;2024-09-10;2;3;6.0;confirmada;Transferência
1606;5;3;129;4.0;2023-11-27;2023-11-30;3;2;2.0;no-show;Transferência
1607;11;3;52;4.0;2023-12-13;2023-12-16;3;2;6.0;cancelada;Cartão de Débito
1608;4;1;269;2.0;2024-04-30;2024-05-05;5;2;;cancelada;Cartão de Débito
1609;1;1;178;1.0;2024-08-04;2024-08-05;1;1;6.0;concluída;Cartão de Débito
1610;8;3;51;2.0;2023-02-18;2023-02-25;7;3;7.0;confirmada;PIX
1611;6;1;179;4.0;2023-07-13;2023-07-20;7;1;;confirmada;Transferência
1612;7;3;48;;2024-08-14;2024-08-21;7;3;6.0;no-show;Dinheiro
1613;2;1;83;1.0;2023-10-08;2023-10-15;7;2;9.0;concluída;Cartão de Crédito
1614;10;4;106;;2024-02-17;2024-02-19;2;3;9.0;confirmada;Dinheiro
1615;1;4;104;2.0;2024-03-04;2024-03-11;7;1;6.0;confirmada;Transferência
1616;12;2;100;1.0;2023-03-17;2023-03-19;2;2;7.0;cancelada;Cartão de Crédito
1617;1;3;43;1.0;2023-08-23;2023-08-30;7;2;10.0;confirmada;Cartão de Débito
1618;2;2;28;4.0;2024-06-13;2024-06-16;3;2;7.0;confirmada;Dinheiro
1619;7;2;58;1.0;2024-02-20;2024-02-23;3;1;6.0;cancelada;Transferência
1620;2;2;93;2.0;2023-12-10;2023-12-13;3;2;7.0;cancelada;PIX
1621;2;1;229;2.0;2024-03-30;2024-03-31;1;1;;conf.;Transferência
1622;7;3;121;3.0;2024-12-20;2024-12-25;5;2;6.0;confirmada;Dinheiro
1623;3;1;49;3.0;2024-01-15;2024-01-17;2;1;3.0;confirmada;Cartão de Crédito
1624;10;1;38;1.0;2023-02-21;2023-02-24;3;1;9.0;confirmada;Dinheiro
1625;6;3;69;2.0;2023-10-14;2023-10-19;5;1;8.0;confirmada;Dinheiro
1626;7;1;81;4.0;2024-03-17;2024-03-19;2;2;;no-show;Dinheiro
1627;10;3;96;4.0;2023-07-10;2023-07-17;7;1;9.0;concluída;Transferência
1628;10;3;252;2.0;2023-07-16;2023-07-23;7;3;6.0;confirmada;Cartão de Débito
1629;3;2;127;1.0;2023-07-15;2023-07-17;2;1;3.0;confirmada;Dinheiro
1630;2;3;182;1.0;2024-12-31;2025-01-04;4;2;;confirmada;Dinheiro
1631;4;2;135;1.0;2024-03-20;2024-03-24;4;2;7.0;cancelada;Cartão de Crédito
1632;2;4;144;4.0;2024-11-03;2024-11-06;3;3;7.0;confirmada;Cartão de Débito
1633;4;3;253;2.0;2023-05-26;2023-06-02;7;3;10.0;confirmada;Cartão de Crédito
1634;11;2;235;1.0;2023-12-14;2023-12-20;6;2;10.0;confirmada;Cartão de Débito
1635;12;2;249;2.0;2023-12-21;2023-12-24;3;1;10.0;confirmada;Dinheiro
1636;9;3;256;4.0;2023-01-02;2023-01-08;6;2;9.0;no-show;Transferência
1637;4;3;254;3.0;2024-09-05;2024-09-08;3;1;6.0;cancelada;Dinheiro
1638;12;4;294;3.0;2023-10-01;2023-10-07;6;2;6.0;confirmada;PIX
1639;4;2;110;;2023-07-10;2023-07-13;3;2;8.0;confirmada;PIX
1640;9;3;264;1.0;2023-06-17;2023-06-18;1;2;8.0;concluída;PIX
1641;10;3;240;4.0;2024-08-27;2024-08-29;2;3;;confirmada;Cartão de Crédito
1642;9;1;149;2.0;2023-04-15;2023-04-17;2;2;7.0;confirmada;PIX
1643;7;1;154;3.0;2023-08-03;2023-08-05;2;2;7.0;confirmada;PIX
1644;11;3;22;1.0;2023-07-15;2023-07-20;5;3;9.0;confirmada;Cartão de Débito
1645;1;1;59;3.0;2024-01-08;2024-01-15;7;2;10.0;confirmada;Dinheiro
1646;11;4;95;1.0;2023-12-23;2023-12-26;3;2;;confirmada;Dinheiro
1647;1;4;109;4.0;2023-09-27;2023-10-03;6;1;10.0;CONFIRMADA ;Transferência
1648;4;2;150;1.0;2023-09-14;2023-09-19;5;2;7.0;confirmada;Transferência
1649;12;3;55;1.0;2023-05-07;2023-05-09;2;3;7.0;confirmada;PIX
1650;3;2;112;1.0;2023-07-15;2023-07-17;2;1;2.0;confirmada;Dinheiro
1651;2;3;83;1.0;2023-12-28;2023-12-31;3;1;8.0;confirmada;Cartão de Débito
1652;10;3;219;1.0;2023-04-04;2023-04-08;4;3;6.0;confirmada;PIX
1653;2;2;270;2.0;2024-09-20;2024-09-22;2;1;9.0;confirmada;Dinheiro
1654;10;2;213;2.0;2024-04-01;2024-04-02;1;1;6.0;confirmada;Transferência
1655;9;3;273;4.0;2024-08-04;2024-08-11;7;1;;confirmada;Transferência
1656;9;5;203;3.0;2023-09-26;2023-10-03;7;2;8.0;cancelada;Cartão de Crédito
1657;10;1;145;2.0;2023-08-19;2023-08-24;5;1;10.0;confirmada;Pix
1658;6;2;221;3.0;2024-08-04;2024-08-06;2;2;9.0;cancelada;PIX
1659;8;4;289;4.0;2024-12-19;2024-12-25;6;1;;confirmada;Dinheiro
1660;12;4;64;4.0;2024-08-13;2024-08-17;4;4;6.0;confirmada;Dinheiro
1661;1;5;52;2.0;2024-05-10;2024-05-13;3;4;6.0;cancelada;Cartão de Débito
1662;1;2;269;1.0;2024-12-11;2024-12-14;3;2;6.0;confirmada;Transferência
1663;1;2;206;2.0;2023-07-11;2023-07-16;5;2;9.0;confirmada;PIX
1664;2;4;107;3.0;2024-04-18;2024-04-25;7;1;8.0;confirmada;Cartão de Crédito
1665;9;3;224;1.0;2023-01-31;2023-02-03;3;2;8.0;confirmada;Transferência
1666;1;2;68;2.0;2023-07-07;2023-07-08;1;2;9.0;cancelada;cred
1667;4;3;279;1.0;2023-07-27;2023-07-29;2;2;8.0;confirmada;PIX
1668;1;4;55;4.0;2024-12-28;2024-12-29;1;4;10.0;confirmada;Transferência
1669;9;5;38;1.0;2024-09-16;2024-09-18;2;3;7.0;confirmada;Cartão de Crédito
1670;11;3;161;4.0;2024-07-21;2024-07-24;3;1;6.0;cancelada;C. Crédito
1671;12;4;122;4.0;2024-10-05;2024-10-09;4;2;6.0;confirmada;Dinheiro
1672;11;2;110;2.0;2024-07-01;2024-07-04;3;1;7.0;confirmada;Cartão de Crédito
1673;9;5;78;2.0;2024-03-01;2024-03-08;7;1;6.0;NO-SHOW;Cartão de Débito
1674;1;1;119;2.0;2023-06-05;2023-06-12;7;1;10.0;confirmada;Transferência
1675;1;3;227;1.0;2024-08-28;2024-09-02;5;3;10.0;confirmada;Cartão de Crédito
1676;6;2;6;1.0;2023-12-12;2023-12-13;1;2;8.0;confirmada;Transferência
1677;6;4;12;3.0;2024-04-01;2024-04-07;6;4;8.0;confirmada;PIX
1678;1;2;267;2.0;2023-08-22;2023-08-25;3;2;9.0;confirmada;PIX
1679;1;1;37;1.0;2023-01-08;2023-01-14;6;1;9.0;cancelada;Dinheiro
1680;10;1;52;1.0;2023-08-14;2023-08-15;1;2;6.0;cancelada;Cartão de Débito
1681;12;3;170;2.0;2023-05-10;2023-05-16;6;3;10.0;cancelada;Dinheiro
1682;5;1;146;2.0;2024-12-11;2024-12-12;1;2;2.0;confirmada;Cartão de Débito
1683;4;3;84;1.0;2024-05-05;2024-05-06;1;1;9.0;concluída;PIX
1684;7;3;270;2.0;2023-03-26;2023-03-27;1;1;9.0;cancelada;PIX
1685;12;1;114;2.0;2023-11-12;2023-11-16;4;2;9.0;confirmada;PIX
1686;6;5;64;2.0;2023-06-25;2023-07-02;7;1;6.0;confirmada;Dinheiro
1687;3;1;82;1.0;2024-01-15;2024-01-17;2;1;3.0;confirmada;Dinheiro
1688;1;3;172;2.0;2024-12-07;2024-12-13;6;3;6.0;cancelada;Cartão de Crédito
1689;2;1;250;4.0;2024-10-25;2024-10-27;2;2;8.0;confirmada;PIX
1690;8;2;292;2.0;2024-08-02;2024-08-03;1;2;8.0;confirmada;PIX
1691;3;1;237;2.0;2024-02-26;2024-02-29;3;2;2.0;confirmada;Cartão de Crédito
1692;10;2;37;4.0;2023-03-05;2023-03-07;2;1;7.0;confirmada;Transferência
1693;6;1;192;1.0;2024-11-30;2024-12-03;3;1;;confirmada;Transferência
1694;8;3;159;4.0;2024-11-14;2024-11-17;3;1;7.0;concluída;PIX
1695;11;2;161;3.0;2024-11-18;2024-11-23;5;2;8.0;confirmada;PIX
1696;1;2;129;3.0;2024-10-10;2024-10-17;7;1;9.0;confirmada;Transferência
1697;10;1;294;3.0;2024-12-15;2024-12-22;7;1;7.0;confirmada;Cartão de Crédito
1698;6;4;195;4.0;2023-01-28;2023-01-30;2;1;9.0;confirmada;Cartão de Débito
1699;5;2;292;3.0;2024-05-16;2024-05-18;2;2;2.0;confirmada;Transferência
1700;11;2;78;3.0;2023-04-04;2023-04-05;1;1;6.0;cancelada;Cartão de Crédito
1701;3;1;54;1.0;2023-07-15;2023-07-17;2;1;2.0;confirmada;Transferência
1702;1;2;262;3.0;2023-03-29;2023-03-31;2;2;9.0;confirmada;Cartão de Débito
1703;3;3;204;2.0;2023-11-03;2023-11-05;2;2;1.0;confirmada;Cartão de Débito
1704;1;2;155;2.0;2024-08-21;2024-08-28;7;1;;concluída;Transferência
1705;4;1;232;1.0;2023-08-05;2023-08-12;7;2;7.0;confirmada;PIX
1706;10;3;57;1.0;2024-09-13;2024-09-17;4;3;7.0;cancelada;PIX
1707;11;4;279;1.0;2024-07-30;2024-08-04;5;1;9.0;confirmada;Pix
1708;8;3;217;2.0;2023-04-04;2023-04-11;7;1;9.0;confirmada;Transferência
1709;6;5;294;3.0;2023-11-17;2023-11-23;6;3;10.0;cancelada;PIX
1710;8;5;96;4.0;2024-11-25;2024-11-28;3;4;10.0;confirmada;Transferência
1711;3;2;158;2.0;2024-01-15;2024-01-17;2;1;1.0;confirmada;Transferência
1712;3;2;160;3.0;2024-01-15;2024-01-17;2;1;1.0;confirmada;Cartão de Crédito
1713;3;1;155;3.0;2023-07-15;2023-07-17;2;1;3.0;confirmada;PIX
1714;5;2;86;2.0;2024-10-08;2024-10-10;2;2;3.0;confirmada;Transferência
1715;7;3;246;1.0;2024-01-26;2024-01-27;1;2;;confirmada;PIX
1716;3;1;287;;2024-03-02;2024-03-03;1;1;1.0;cancelada;Cartão de Débito
1717;2;2;86;1.0;2023-09-01;2023-09-07;6;1;8.0;confirmada;Cartão de Crédito
1718;12;1;54;4.0;2024-07-20;2024-07-21;1;1;-3.0;confirmada;Dinheiro
1719;2;3;259;;2023-12-02;2023-12-06;4;3;10.0;no-show;Dinheiro
1720;8;1;51;1.0;2023-01-02;2023-01-06;4;1;10.0;confirmada;Cartão de Débito
1721;5;2;81;2.0;2023-10-15;2023-10-17;2;2;1.0;confirmada;Dinheiro
1722;1;4;236;3.0;2023-12-15;2023-12-16;1;3;9.0;confirmada;Dinheiro
1723;3;2;291;1.0;2024-03-11;2024-03-14;3;2;1.0;cancelada;PIX
1724;4;3;144;4.0;2024-04-19;2024-04-23;4;3;9.0;confirmada;Cartão de Crédito
1725;2;2;256;2.0;2023-03-28;2023-04-03;6;1;10.0;confirmada;PIX
1726;12;2;259;4.0;2023-01-03;2023-01-05;2;1;;no-show;Cartão de Débito
1727;10;5;269;2.0;2023-06-09;2023-06-16;7;1;8.0;confirmada;Dinheiro
1728;6;4;223;;2023-04-08;2023-04-10;2;4;7.0;concluída;PIX
1729;1;3;264;4.0;2024-04-20;2024-04-25;5;3;;confirmada;Cartão de Débito
1730;11;1;149;1.0;2024-01-02;2024-01-03;1;2;9.0;confirmada;Cartão de Crédito
1731;1;3;299;2.0;2024-11-07;2024-11-10;3;3;8.0;confirmada;Cartão de Crédito
1732;12;4;97;1.0;2023-11-15;2023-11-20;5;1;7.0;concluída;Dinheiro
1733;3;1;100;2.0;2024-01-15;2024-01-17;2;1;2.0;confirmada;Cartão de Crédito
1734;3;1;274;2.0;2024-07-15;2024-07-18;3;2;2.0;no-show;Cartão de Crédito
1735;9;4;68;1.0;2023-04-26;2023-05-02;6;1;;confirmada;PIX
1736;5;1;88;1.0;2024-03-11;2024-03-14;3;1;4.0;no-show;Dinheiro
1737;11;2;2;3.0;2024-02-02;2024-02-03;1;2;8.0;confirmada;Cartão de Crédito
1738;12;2;52;3.0;2023-10-23;2023-10-29;6;1;8.0;confirmada;Transferência
1739;1;2;91;4.0;2023-09-11;2023-09-17;6;1;7.0;confirmada;Cartão de Débito
1740;12;3;59;2.0;2024-05-13;2024-05-19;6;2;6.0;cancelada;Cartão de Débito
1741;7;5;73;4.0;2023-08-10;2023-08-12;2;2;8.0;confirmada;Cartão de Débito
1742;7;3;209;;2024-10-16;2024-10-23;7;2;9.0;confirmada;Cartão de Débito
1743;12;1;144;3.0;2024-06-01;2024-06-02;1;1;6.0;confirmada;Cartão de Débito
1744;1;2;33;2.0;2023-09-22;2023-09-26;4;2;9.0;confirmada;Transferência
1745;9;2;64;;2023-07-24;2023-07-27;3;1;;confirmada;Cartão de Débito
1746;12;4;174;2.0;2024-06-17;2024-06-18;1;3;;confirmada;Cartão de Crédito
1747;4;3;93;2.0;2024-10-15;2024-10-22;7;3;8.0;no-show;Dinheiro
1748;11;5;83;;2024-07-09;2024-07-16;7;2;10.0;Concluida;Dinheiro
1749;12;5;249;2.0;2024-03-08;2024-03-10;2;1;7.0;no-show;PIX
1750;7;2;14;1.0;2023-06-06;2023-06-09;3;1;8.0;confirmada;Cartão de Crédito
1751;9;3;55;3.0;2023-04-26;2023-04-30;4;2;8.0;confirmada;Transferência
1752;5;2;241;1.0;2024-04-17;2024-04-20;3;1;1.0;confirmada;Transferência
1753;10;4;121;1.0;2024-03-09;2024-03-16;7;2;8.0;confirmada;Transferência
1754;3;2;153;3.0;2024-01-15;2024-01-17;2;2;1.0;confirmada;Dinheiro
1755;11;1;205;1.0;2024-11-10;2024-11-15;5;1;;confirmada;Dinheiro
1756;4;2;211;1.0;2023-04-20;2023-04-21;1;2;6.0;confirmada;Cartão de Débito
1757;6;1;49;2.0;2024-04-12;2024-04-18;6;2;;confirmada;Cartão de Débito
1758;3;1;202;2.0;2024-09-05;2024-09-07;2;1;1.0;concluída;Dinheiro
1759;3;1;230;2.0;2024-08-29;2024-08-31;2;1;3.0;confirmada;Cartão de Crédito
1760;11;2;230;1.0;2023-05-13;2023-05-18;5;2;7.0;cancelada;Cartão de Débito
1761;12;1;95;;2023-03-24;2023-03-30;6;2;;no-show;Transferência
1762;1;2;48;4.0;2024-05-31;2024-06-06;6;1;10.0;confirmada;Cartão de Crédito
1763;10;3;224;3.0;2024-06-16;2024-06-19;3;2;10.0;confirmada;PIX
1764;5;1;179;3.0;2023-10-15;2023-10-17;2;2;2.0;confirmada;Cartão de Débito
1765;4;1;38;;2023-01-16;2023-01-18;2;2;7.0;no-show;Cartão de Débito
1766;11;1;19;4.0;2024-10-01;2024-10-07;6;2;9.0;confirmada;PIX
1767;6;3;143;4.0;2023-06-12;2023-06-13;1;3;7.0;confirmada;Cartão de Débito
1768;8;2;206;1.0;2023-04-21;2023-04-23;2;1;7.0;confirmada;Cartão de Crédito
1769;1;3;98;4.0;2023-05-24;2023-05-31;7;1;7.0;confirmada;Dinheiro
1770;8;3;113;2.0;2023-06-05;2023-06-09;4;2;9.0;confirmada;Transferência
1771;6;3;170;1.0;2024-12-31;2025-01-05;5;1;7.0;confirmada;PIX
1772;12;1;176;3.0;2024-11-14;2024-11-17;3;2;10.0;confirmada;PIX
1773;8;2;17;3.0;2024-06-10;2024-06-12;2;1;8.0;confirmada;Cartão de Crédito
1774;2;3;184;2.0;2024-08-19;2024-08-20;1;1;6.0;confirmada;Transferência
1775;1;1;267;4.0;2024-01-26;2024-02-02;7;1;9.0;confirmada;Cartão de Crédito
1776;7;3;46;1.0;2024-06-03;2024-06-07;4;1;;confirmada;PIX
1777;3;1;183;4.0;2023-06-27;2023-06-28;1;2;2.0;cancelada;PIX
1778;3;1;99;1.0;2023-07-15;2023-07-17;2;2;2.0;confirmada;Transferência
1779;7;3;277;3.0;2024-03-05;2024-03-07;2;2;10.0;confirmada;Cartão de Débito
1780;5;2;235;2.0;2023-10-15;2023-10-17;2;2;1.0;confirmada;PIX
1781;12;3;253;1.0;2024-12-03;2024-12-04;1;3;7.0;confirmada;Cartão de Crédito
1782;8;3;116;1.0;2023-04-02;2023-04-09;7;3;8.0;confirmada;Transferência
1783;8;5;16;3.0;2024-04-06;2024-04-10;4;2;8.0;confirmada;Cartão de Débito
1784;3;2;290;1.0;2023-07-15;2023-07-17;2;1;2.0;confirmada;Transferência
1785;11;5;57;2.0;2024-11-19;2024-11-22;3;1;10.0;confirmada;Transferência
1786;1;1;180;4.0;2023-09-20;2023-09-27;7;2;9.0;concluída;Dinheiro
1787;3;1;227;1.0;2024-02-05;2024-02-06;1;1;2.0;confirmada;Cartão de Débito
1788;5;2;206;2.0;2024-05-28;2024-05-30;2;1;2.0;confirmada;cash
1789;2;2;21;2.0;2024-08-30;2024-09-01;2;1;7.0;confirmada;Transferência
1790;6;2;79;4.0;2024-12-03;2024-12-08;5;1;10.0;confirmada;Dinheiro
1791;10;4;79;1.0;2023-08-19;2023-08-21;2;2;7.0;confirmada;Cartão de Crédito
1792;3;2;151;2.0;2024-01-14;2024-01-15;1;2;;confirmada;PIX
1793;11;3;4;4.0;2023-05-09;2023-05-16;7;2;;confirmada;Cartão de Débito
1794;5;1;150;2.0;2023-10-15;2023-10-17;2;2;1.0;confirmada;Transferência
1795;10;1;133;3.0;2024-02-09;2024-02-11;2;2;9.0;confirmada;Dinheiro
1796;6;3;145;2.0;2024-09-07;2024-09-11;4;2;8.0;cancelada;PIX
1797;6;4;234;2.0;2024-01-13;2024-01-17;4;4;10.0;confirmada;PIX
1798;5;2;92;3.0;2024-03-11;2024-03-13;2;2;4.0;cancelada;Cartão de Crédito
1799;11;2;265;1.0;2023-07-29;2023-08-01;3;2;;confirmada;Dinheiro
1800;3;1;260;3.0;2023-03-13;2023-03-14;1;1;;cancelada;Cartão de Débito
1801;10;5;186;;2024-06-02;2024-06-08;6;4;9.0;confirmada;Transferência
1802;11;4;31;4.0;2023-09-24;2023-09-25;1;1;6.0;concluída;Transferência
1803;8;3;133;1.0;2023-01-27;2023-01-29;2;3;6.0;confirmada;Cartão de Crédito
1804;7;4;30;4.0;2024-06-23;2024-06-28;5;2;8.0;confirmada;Dinheiro
1805;6;1;300;2.0;2024-06-02;2024-06-06;4;2;9.0;cancelada;PIX
1806;4;1;217;2.0;2023-02-07;2023-02-09;2;1;10.0;confirmada;Transferência
1807;10;2;169;2.0;2023-10-30;2023-11-05;6;1;;confirmada;PIX
1808;5;2;54;2.0;2023-02-02;2023-02-03;1;2;3.0;cancelada;PIX
1809;1;1;197;2.0;2024-08-13;2024-08-20;7;1;;confirmada;Dinheiro
1810;6;3;8;2.0;2023-08-08;2023-08-09;1;1;6.0;cancelada;Transferência
1811;5;3;188;2.0;2023-11-18;2023-11-19;1;3;1.0;Confirmada;Cartão de Débito
1812;4;5;283;3.0;2023-08-13;2023-08-19;6;1;10.0;confirmada;PIX
1813;8;3;61;1.0;2023-08-08;2023-08-14;6;1;10.0;confirmada;Dinheiro
1814;8;1;119;3.0;2023-05-14;2023-05-19;5;1;9.0;confirmada;PIX
1815;5;2;163;1.0;2023-12-01;2023-12-02;1;1;3.0;no-show;Transferência
1816;11;1;150;;2024-03-12;2024-03-14;2;1;7.0;confirmada;Transferência
1817;3;2;159;3.0;2024-01-15;2024-01-17;2;1;2.0;confirmada;Cartão de Crédito
1818;12;3;130;2.0;2024-04-02;2024-04-08;6;2;9.0;confirmada;Transferência
1819;9;2;24;4.0;2023-08-19;2023-08-21;2;2;9.0;confirmada;Dinheiro
1820;7;4;93;1.0;2024-02-19;2024-02-24;5;1;6.0;confirmada;Cartão de Débito
1821;7;5;118;1.0;2024-03-03;2024-03-07;4;2;10.0;confirmada;Cartão de Crédito
1822;3;2;67;2.0;2023-10-28;2023-10-31;3;2;2.0;cancelada;Dinheiro
1823;4;3;249;4.0;2024-10-31;2024-11-02;2;3;6.0;confirmada;Transferência
